Source,Name,"Main Phone","Main Email",Website,"Website Valid","Email extension",Linkedin,Instagram,Facebook,X,Pinterest,TikTok,Youtube,Mission,"Veteran Owned Business Y/N","Is certified Veteran Owned Business Y/N","Is Veteran Service Organization Y/N","Is VA or GOV Organization Y/N","VA or GOV Type","VA or GOV Subtype","Service Area","Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes,Owner,"Owner Phone","Owner Email"
https://www.combatvet.us/maps/chapters.php,"AZ 32-1",,Cvma321@gmail.com,https://www.facebook.com/pages/CVMA-32-1/691222470983834,,gmail.com,,,,,,,,,,,,,,,,"Phoenix, Arizona",,33.448376,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AZ 32-2",,cocvma322@gmail.com,http://cvma32-2.com,,gmail.com,,,,,,,,,,,,,,,,"Tucson, Arizona",,32.222607,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AZ 32-3",,William_lake65@yahoo.com,http://pitacvma.wix.com/azcvma323,,yahoo.com,,,,,,,,,,,,,,,,"Prescott, Arizona",,34.540024,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AZ 32-4",,CVMA.324.CO@gmail.com,http://cvma32-4.org/,,gmail.com,,,,,,,,,,,,,,,,"Sierra Vista, Arizona",,31.545500,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AZ 32-5",,mccop192000@yahoo.com,http://www.cvma32-5.com,,yahoo.com,,,,,,,,,,,,,,,,"Buckeye, Arizona",,33.370319,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AZ 32-6",,,http://cvma32-6.com,,,,,,,,,,,,,,,,,,"Casa Grande, Arizona",,32.911003,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AZ 32-7",,hemibd@yahoo.com,https://www.cvma32-7.com/,,yahoo.com,,,,,,,,,,,,,,,,"Bullhead City, Arizona",,35.135941,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AZ 32-8",,brphillips3@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Apache Junction, Arizona",,33.415051,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AZ 32-9",,Cvma.32.9.commander@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Yuma, Arizona",,32.692650,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-1",,darren.m.hunt@gmail.com,http://ar71cvma.org/,,gmail.com,,,,,,,,,,,,,,,,"North Little Rock, Arkansas",,34.769535,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-2",,Seoffen1@gmail.com,https://www.ar72cvma.org/,,gmail.com,,,,,,,,,,,,,,,,"Eureka Springs, Arkansas",,36.401184,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-3",,Joerobine@gmail.com,https://cvmaar73.shutterfly.com,,gmail.com,,,,,,,,,,,,,,,,"Fort Smith, Arkansas",,35.385925,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-4",,Bobohole68@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Hot Springs, Arkansas",,34.503700,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-5",,ar7_5cvma@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Pine Bluff, Arkansas",,34.228432,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-6",,sapper30.lt@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Morrilton, Arkansas",,35.150917,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-7",,randy.whiteaker0@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Jonesboro, Arkansas",,35.842297,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-8",,cvma78cc@gmail.com,http://cvmaar7-8.com/,,gmail.com,,,,,,,,,,,,,,,,"Tumbling Shoals, Arkansas",,35.542023,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AR 7-9",,anthonybigelow1980@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Harrison, Arkansas",,36.244316,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"AS 51-1",,manchu022002@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Dongducheon, Asia",,37.903412,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-1",,33.1ChapterCO@gmail.com,http://www.cvma331.org,,gmail.com,,,,,,,,,,,,,,,,"San Diego, California",,32.715736,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-1A",,33.1ChapterCO@gmail.com,http://www.cvma331.org,,gmail.com,,,,,,,,,,,,,,,,"Long Beach, California",,33.800323,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-2",,CO@combatvets332.com,http://www.cvma332.com/,,combatvets332.com,,,,,,,,,,,,,,,,"Stockton, California",,37.957703,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-3",,cvma33.3commander@gmail.com,https://www.cvma33-3.com/,,gmail.com,,,,,,,,,,,,,,,,"Norco, California",,33.931126,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-4",,CVMA.CO.334@GMAIL.COM,http://www.cvmaca33-4.webs.com/,,GMAIL.COM,,,,,,,,,,,,,,,,"Monterey, California",,36.600239,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-5",,CVMA.335.Co@gmail.com,http://cvma33-5.com,,gmail.com,,,,,,,,,,,,,,,,"Fresno, California",,36.737797,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-7",,JamesDAkin04@gmail.com,http://www.cvma33-7.net,,gmail.com,,,,,,,,,,,,,,,,"Sacramento, California",,38.581573,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-8",,33.8commandercvma@gmail.com,https://cvma33-8.weebly.com/,,gmail.com,,,,,,,,,,,,,,,,"Apple Valley, California",,34.500832,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-9",,robertsccr5@yahoo.com,http://www.cvma33-9.org,,yahoo.com,,,,,,,,,,,,,,,,"San Mateo, California",,37.562992,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-10",,gonzalez2369@yahoo.com,https://cvma33-10.com/,,yahoo.com,,,,,,,,,,,,,,,,"Simi Valley, California",,34.269447,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CA 33-11",,CVMA.steel@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Nipomo, California",,35.033623,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CO 3-1",,cvma3.1cmdr@gmail.com,http://cvma3-1.org,,gmail.com,,,,,,,,,,,,,,,,"Denver, Colorado",,39.739235,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CO 3-2",,,http://www.cvma3-2.org/,,,,,,,,,,,,,,,,,,"Colorado Springs, Colorado",,38.833881,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CO 3-4",,simerrob@gmail.com,https://www.facebook.com/CVMAIronPlainsCO/,,gmail.com,,,,,,,,,,,,,,,,"Brighton, Colorado",,39.985264,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CO 3-5",,Cvma3-5cmdr@outlook.com,https://www.3-5cvma.org/,,outlook.com,,,,,,,,,,,,,,,,"Calhan, Colorado",,39.035545,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CO 3-6",,commander@cvma3-6.org,http://www.cvma3-6.org,,cvma3-6.org,,,,,,,,,,,,,,,,"Fort Collins, Colorado",,40.585258,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CO 3-7",,danmcgrail2004@yahoo.com,http://www.cvma3-7.com/,,yahoo.com,,,,,,,,,,,,,,,,"Canon City, Colorado",,38.449406,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CO 3-8",,cox.m@aol.com,https://cvma3-8.wixsite.com/website,,aol.com,,,,,,,,,,,,,,,,"Montrose, Colorado",,38.478321,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CO 3-8A",,cox.m@aol.com,https://cvma3-8.wixsite.com/website,,aol.com,,,,,,,,,,,,,,,,"Durango, Colorado",,37.276176,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CT 31-1",,jason.stone2787@gmail.com,http://www.cvma31-1.org,,gmail.com,,,,,,,,,,,,,,,,"Portland, Connecticut",,41.572624,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"CT 31-2",,cvma312.co@gmail.com,https://www.cvmact31-2.org/,,gmail.com,,,,,,,,,,,,,,,,"Milford, Connecticut",,41.230698,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"DE 50-1",,rpersun@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Newark, Delaware",,39.683723,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"EUR 52-1",,cvma521cc@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Mannheim, Europe",,49.487457,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"EUR 52-2",,bbrad5353@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Grafenwoehr, Europe",,49.714146,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"EUR 52-2A",,bbrad5353@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Vicenza , Europe",,45.550220,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-1",,cvma20.1co@gmail.com,http://www.cvmaflorida.org,,gmail.com,,,,,,,,,,,,,,,,"Rockledge, Florida",,28.316450,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-2",,hitman.cvma20.2@gmail.com,https://www.facebook.com/cvma20.2,,gmail.com,,,,,,,,,,,,,,,,"St. Augustine, Florida",,29.901243,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-3",,commander.cvma20.3@gmail.com,https://www.thirdherd203.org,,gmail.com,,,,,,,,,,,,,,,,"Pensacola, Florida",,30.421309,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-4",,RACERDON111@YAHOO.COM,https://www.cvmaflorida204.org/,,YAHOO.COM,,,,,,,,,,,,,,,,"Mount Dora, Florida",,28.802492,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-5",,chondritis@aol.com,http://www.cvma20-5.com/,,aol.com,,,,,,,,,,,,,,,,"Davie, Florida",,26.071737,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-6",,jdpruden@yahoo.com,http://www.cvma20-6.org,,yahoo.com,,,,,,,,,,,,,,,,"Obrien, Florida",,30.038315,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-7",,RBENYA1@COMCAST.NET,https://www.facebook.com/pages/CVMA-20-7/1403832159893216,,COMCAST.NET,,,,,,,,,,,,,,,,"Jacksonville, Florida",,30.332184,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-8",,cdr.cvma.20.8@gmail.com,http://cvma20-8.us/,,gmail.com,,,,,,,,,,,,,,,,"Sarasota, Florida",,27.336435,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-9",,austonmike@yahoo.com,http://www.cvmaflorida20-9.org/,,yahoo.com,,,,,,,,,,,,,,,,"Panama City, Florida",,30.158813,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-10",,tdprice2010@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"St Petersburg, Florida",,27.767601,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-11",,Commander.2011.cvma@gmail.com,https://www.facebook.com/groups/1482485968717101,,gmail.com,,,,,,,,,,,,,,,,"Niceville, Florida",,30.516865,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-12",,LBCVMA2012@gmail.com,https://www.facebook.com/Combat-Vets-Motorcycle-Association-Tallahassee-Florida-Chapter-20-12-461444914063159/,,gmail.com,,,,,,,,,,,,,,,,"Tallahassee, Florida",,30.438255,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-13",,DEANTIPPER@ICLOUD.COM,,,ICLOUD.COM,,,,,,,,,,,,,,,,"Port Orange, Florida",,29.138317,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-14",,"chief@cvmafl20-14.org; commander@cvmafl20-14.org",,,cvmafl20-14.org,,,,,,,,,,,,,,,,"Lehigh Acres, Florida",,26.625351,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-15",,armyinfantry3id@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Crystal River, Florida",,28.902479,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-16",,CC@cvma2016.com,,,cvma2016.com,,,,,,,,,,,,,,,,"Avalon Park, Florida",,28.511614,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-17",,petermjones1980@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Riverview, Florida",,27.866137,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"FL 20-18",,mbale4387@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Vero Beach, Florida",,27.638643,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-1",,majbailey@gmail.com,http://www.cvmageorgiainc.org/,,gmail.com,,,,,,,,,,,,,,,,"Fayetteville, Georgia",,33.448727,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-2",,sgtallenryan@gmail.com,https://www.facebook.com/cvma.ga.25.2,,gmail.com,,,,,,,,,,,,,,,,"Bloomingdale, Georgia",,32.132423,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-3",,mikebairdkelly@yahoo.com,http://www.combatvets25-3.org,,yahoo.com,,,,,,,,,,,,,,,,"Blairsville, Georgia",,34.876198,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-4",,rlawson1972@gmail.com,http://cvmaga254.wix.com/cvma-25-4,,gmail.com,,,,,,,,,,,,,,,,"Box Springs, Georgia",,32.532639,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-5",,a.pearson.23@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Ray City, Georgia",,31.074644,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-6",,emot@cvma25-6.org,https://sites.google.com/cvma25-6.org/25-6?fbclid=IwAR2BFCfQJWc3kjOwxtOnoEFsH98PB90dCm_1KfMmnLHOg3J9Y1FJGLyKVpQ,,cvma25-6.org,,,,,,,,,,,,,,,,"Augusta, Georgia",,33.473499,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-7",,mullins.paul4621@gmail.com,https://www.facebook.com/profile.php?id=61551876336538,,gmail.com,,,,,,,,,,,,,,,,"Vidalia, Georgia",,32.217686,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-8",,darryl@atlantaboiler.com,http://www.combatvets25-8.org/,,atlantaboiler.com,,,,,,,,,,,,,,,,"Cartersville, Georgia",,34.165096,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"GA 25-9",,jason.hyatt123@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Warner Robins, Georgia",,32.613003,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"HI 8-1",,navydoc5@yahoo.com,http://combatvetshawaiich8.com/,,yahoo.com,,,,,,,,,,,,,,,,"Honolulu, Hawaii",,21.306944,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"ID 13-1",,jlgordon67@gmail.com,http://northidahocvma.org,,gmail.com,,,,,,,,,,,,,,,,"Post Falls, Idaho",,47.717957,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"ID 13-2",,13.2cvmaco@gmail.com,https://sites.google.com/site/cvma132/,,gmail.com,,,,,,,,,,,,,,,,"Boise, Idaho",,43.615021,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"ID 13-3",,titusjasonid@gmail.com,http://www.cvma13-3.org,,gmail.com,,,,,,,,,,,,,,,,"Lewiston, Idaho",,46.400410,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"ID 13-4",,idahocajun@gmail.com,https://www.cvmaidaho134.com/,,gmail.com,,,,,,,,,,,,,,,,"Payette, Idaho",,44.078220,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"ID 13-5",,Mnsdreaming@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Burley, Idaho",,42.535744,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-1",,coolsneed@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Pawnee, Illinois",,39.591721,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-2",,COREY.BARNETT1@YAHOO.COM,http://ilcvma24-2.org/,,YAHOO.COM,,,,,,,,,,,,,,,,"South Elgin, Illinois",,41.994194,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-2A",,COREY.BARNETT1@YAHOO.COM,http://ilcvma24-2.org/,,YAHOO.COM,,,,,,,,,,,,,,,,"McHenry , Illinois",,42.334728,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-3",,cc243@ilcvma.org,https://www.facebook.com/ILCombatVets243,,ilcvma.org,,,,,,,,,,,,,,,,"O'Fallon, Illinois",,38.592323,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-4",,brian.heritage84@gmail.com,http://www.cvma24-4.org,,gmail.com,,,,,,,,,,,,,,,,"Taylor Ridge, Illinois",,41.386700,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-4A",,brian.heritage84@gmail.com,http://www.cvma24-4.org,,gmail.com,,,,,,,,,,,,,,,,"La Harpe, il, Illinois",,40.583374,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-5",,mike.ehrhart@gmail.com,http://www.cvma245.com,,gmail.com,,,,,,,,,,,,,,,,"Bluford, Illinois",,38.325993,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-6",,daniel.kiesling0311@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Rockford, Illinois",,42.271130,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-7",,Andrewhohimer1@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Peoria, Illinois",,40.693649,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IL 24-8",,allnightburn@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Ottawa, Illinois",,41.345589,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-1",,cvma14.1cdr@gmail.com,https://cvma14-1.org/,,gmail.com,,,,,,,,,,,,,,,,"Lawrence, Indiana",,39.862778,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-1A",,cvma14.1cdr@gmail.com,https://cvma14-1.org/,,gmail.com,,,,,,,,,,,,,,,,"Lafayette, Indiana",,40.398003,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-2",,Cvma14.2co@gmail.com,http://in2.combatvet.org/,,gmail.com,,,,,,,,,,,,,,,,"Crown Point, Indiana",,41.416981,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-3",,heritagesoftail2016@gmail.com,http://cvma143.org/,,gmail.com,,,,,,,,,,,,,,,,"Osceola, Indiana",,41.665051,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-4",,stevekw_3@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Terre Haute, Indiana",,39.466702,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-5",,cc14.5@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Avon, Indiana",,39.762821,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-5A",,cc14.5@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Nashville, Indiana",,39.207249,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-6",,CryBaby@CVMA14-6.org,,,CVMA14-6.org,,,,,,,,,,,,,,,,"Fort Wayne, Indiana",,41.079273,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IN 14-7",,bozman.dave@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Washington, Indiana",,38.660160,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IA 39-1",,Mike.E.Metzger@hotmail.com,http://www.cvma39-1.org,,hotmail.com,,,,,,,,,,,,,,,,"Des Moines, Iowa",,41.586834,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IA 39-2",,dgalvin23@verizon.net,http://www.iacvma39-2.org,,verizon.net,,,,,,,,,,,,,,,,"Cedar Rapids, Iowa",,41.977879,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IA 39-3",,siegert63@yahoo.com,http://cvma39-3.com,,yahoo.com,,,,,,,,,,,,,,,,"Garber, Iowa",,42.741932,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IA 39-4",,jonjon449@yahoo.com,,,yahoo.com,,,,,,,,,,,,,,,,"Davenport, Iowa",,41.523643,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IA 39-5",,16shanefleming@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Mount Pleasant, Iowa",,40.971695,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"IA 39-6",,39.6commander@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Cedar Falls, Iowa",,42.534901,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KS 21-1",,Tallgrasslawnmaintenance@gmail.com,http://www.cvmaks21-1.com,,gmail.com,,,,,,,,,,,,,,,,"Junction City, Kansas",,39.028610,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KS 21-2",,Boats.21.2.cc@gmail.com,http://www.kscombatvet.org,,gmail.com,,,,,,,,,,,,,,,,"Fort Leavenworth, Kansas",,39.361580,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KS 21-3",,divemaster.cvma@gmail.com,https://cvma21-3.godaddysites.com/home,,gmail.com,,,,,,,,,,,,,,,,"Wichita, Kansas",,37.687176,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KS 21-4",,Redkelt.cvma@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Topeka, Kansas",,39.047344,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KS 21-5",,tanker-87@hotmail.com,,,hotmail.com,,,,,,,,,,,,,,,,"Tescott, Kansas",,39.008060,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KS 21-6",,sbrawley8803@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Coffeyville, Kansas",,37.037300,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KY 1-1",,cvma.wrench@gmail.com,http://combatvetsmotorcycleassociationky1-1.yolasite.com/,,gmail.com,,,,,,,,,,,,,,,,"Lexington, Kentucky",,38.040585,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KY 1-2",,Jburdett63@yahoo.com,http://www.cvmaky1-2.com,,yahoo.com,,,,,,,,,,,,,,,,"Radcliff, Kentucky",,37.840347,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KY 1-3",,ssg_howe@hotmail.com,http://www.cvmaky1-3.com/,,hotmail.com,,,,,,,,,,,,,,,,"Paducah, Kentucky",,37.083389,,,"United States",,,,,,,
https://www.combatvet.us/maps/chapters.php,"KY 1-4",,weed.cvma@gmail.com,,,gmail.com,,,,,,,,,,,,,,,,"Fisherville, Kentucky",,38.191486,,,"United States",,,,,,,
