Source,Name,"Main Phone","Main Email",Website,"Website Valid","Email extension",Linkedin,Instagram,Facebook,X,Pinterest,TikTok,Youtube,Mission,"Veteran Owned Business Y/N","Is certified Veteran Owned Business Y/N","Is Veteran Service Organization Y/N","Is VA or GOV Organization Y/N","VA or GOV Type","VA or GOV Subtype","Service Area","Address Line one","Address Line Two",Latitude,Longitude,"Zip Code",Country,State,County,"Municipality - Place",Notes,Owner,"Owner Phone","Owner Email"
https://www.avob.org.au/certified-businesses,"Alacon Aero Pty Ltd","61 409 327 695",admin@alaconaero.com.au,http://www.alaconaero.com.au,Y,alaconaero.com.au,,,https://www.facebook.com/alaconaero/,,,,,,,,,,,,,"Kingston, ACT, Australia, Australian Capital Territory",,-35.3137912,149.1441953,2604,Australia,"Australian Capital Territory",,Kingston,,,,
https://www.avob.org.au/certified-businesses,"Ale Mary Brewing Co","61 411 627 321",sales@alemary.beer,https://www.alemary.beer/,Y,alemary.beer,,https://www.instagram.com/ale_mary_brewing_co/,https://www.facebook.com/profile.php?id=100085940564895,,,,,,,,,,,,,"Fyshwick, Canberra City, ACT, Australia, Australian Capital Territory",,-35.3233205,149.1693652,2609,Australia,"Australian Capital Territory",,Fyshwick,,,,
https://www.avob.org.au/certified-businesses,"Alliance Leasing",1300225582,,https://www.allianceleasing.com.au/,Y,,https://www.linkedin.com/company/alliance-leasing-australia/,https://www.instagram.com/allianceleasing_/,https://www.facebook.com/Allianceleasingau/,,,,https://www.youtube.com/watch?v=2YOQkNyepJc&feature=youtu.be,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Amptech Electrical",450831698,amptechelectrical@outlook.com,http://www.amptechelectrical.com.au/,Y,outlook.com,https://www.linkedin.com/in/amptech-electrical-4bb67699/,https://www.instagram.com/AmptechElectrical,https://www.facebook.com/AmptechElectrical,,,,,,,,,,,,,"PO Box 413 Morayfield QLD 4506",,-27.1053809,152.9476706,4506,Australia,Queensland,"Moreton Bay Region",Morayfield,,,,
https://www.avob.org.au/certified-businesses,"Analysed Clubs",,,https://analysedclubs.com/,Y,,,,,,,,,,,,,,,,,"2024, Analysed Clubs",,-25.274398,133.775136,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Andare Consulting Group",,hello@andareconsulting.com.au,https://www.andareconsulting.com.au/,Y,andareconsulting.com.au,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Animal Control Experts",417449478,baden@animalcontrolexperts.com.au,https://www.animalcontrolexperts.com.au/,Y,animalcontrolexperts.com.au,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Arc Professional Services",,filler@godaddy.com,https://arcps.com.au/,Y,godaddy.com,https://www.linkedin.com/company/arc-professionalservices/,,,,,,,,,,,,,,,"2022 Arc Professional Services",,-20.7101998,139.5063072,4825,Australia,Queensland,"Mount Isa City",Sunset,,,,
https://www.avob.org.au/certified-businesses,"Arresti VPN",,,https://arresti.com/,Y,,https://www.linkedin.com/company/arresti/,https://www.instagram.com/arrestivpn/,https://www.facebook.com/arrestiVPN/,https://twitter.com/arrestivpn,,,https://www.youtube.com/@arresti,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Ascent Professional Services",61261001185,info@ascentps.com.au,https://www.ascentps.com.au/,Y,ascentps.com.au,https://www.linkedin.com/company/ascent-professional-services-pty.-ltd.,,https://www.facebook.com/ascentprofessionalservices,https://twitter.com/Ascent_PS,,,,,,,,,,,,"PO Box 13036,
 University of Adelaide,
 SA 5005 Australia",,-34.9199767,138.6044638,5005,Australia,"South Australia","Adelaide City Council",Adelaide,,,,
https://www.avob.org.au/certified-businesses,"Asset College",1300731602,study@asset.edu.au,https://www.asset.edu.au/,Y,asset.edu.au,https://www.linkedin.com/school/asset-training-australia/,,https://www.facebook.com/AssetCollege/,https://www.twitter.com/asset_training,,,https://www.youtube.com/AssetTrainingAus,,,,,,,,,"18 Flinders Parade, North Lakes QLD 4509",,-27.2286881,153.0035826,4509,Australia,Queensland,"Moreton Bay Region","North Lakes",,,,
https://www.avob.org.au/certified-businesses,Atlin,390240199,info@atlin.com.au,https://www.atlin.com.au/,Y,atlin.com.au,https://www.linkedin.com/company/atlin/life/discoveratlinfluence/,,,,,,,,,,,,,,,"Level 40, 140 Williams Street, Melbourne Vic 3000",,-37.8158486,144.958839,3000,Australia,Victoria,"City of Melbourne",Melbourne,,,,
https://www.avob.org.au/certified-businesses,"Atm2go Rockhampton",1300286246,,https://www.atm2go.com.au,Y,,,https://instagram.com/atm2goau,https://www.facebook.com/pages/Atm2go/477410362356339,,,,,,,,,,,,,"PO Box 332, North Lakes, QLD 4509",,-27.220025,153.0054444,4509,Australia,Queensland,"Moreton Bay Region","North Lakes",,,,
https://www.avob.org.au/certified-businesses,AusSTE,61421506338,dave@ausste.com.au,https://ausste.com.au/,Y,ausste.com.au,https://www.linkedin.com/company/ausste/,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Australian International Equipment Group",894605735,sales@aiegroup.com.au,https://www.aiegroup.com.au/,Y,aiegroup.com.au,https://www.linkedin.com/company/australian-international-equipment-group-pty-ltd/?viewAsMember=true,https://www.instagram.com/aiegrouppl/,https://www.facebook.com/aiegrouppl,https://twitter.com/australian_ltd,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Australian Training Institute",732695005,,https://atiaustralia.edu.au/,Y,,https://www.linkedin.com/company/australian-training-institute-ati-pty-ltd,https://www.instagram.com/atiaustralia/,https://www.facebook.com/ATI.Australia,https://twitter.com/ATIAustralia,,,,,,,,,,,,"7/51 Brighton Road, 4017 QLD",,-27.319124,153.069175,4017,Australia,Queensland,"Brisbane City",Sandgate,,,,
https://www.avob.org.au/certified-businesses,"Australian Veterans Advocacy and Consulting Services",,enquiries@avac-services.com,https://www.avac-services.com/,Y,avac-services.com,,https://instagram.com/avacservices?igshid=MDM4ZDc5MmU=,https://www.facebook.com/AVACServices,,,,,,,,,,,,,"Unit 17a/397 Warnbro Sound Avenue Port Kennedy WA 6169",,-32.3676126,115.7547577,6172,Australia,"Western Australia","City of Rockingham","Port Kennedy",,,,
https://www.avob.org.au/certified-businesses,"Axon Property Group Pty Ltd","07 5663 4784 ",,http://www.axonproperty.com.au/,Y,,https://www.linkedin.com/signup/cold-join?session_redirect=https%3A%2F%2Fwww%2Elinkedin%2Ecom%2Fcompany-beta%2F18005571%2F%3FpathWildcard%3D18005571&trk=login_reg_redirect,https://www.instagram.com/axonproperty/,https://www.facebook.com/axonproperty/,https://twitter.com/AxonProperty,,,https://www.youtube.com/channel/UCoF2SDK0a16V5DlwnibNvng,,,,,,,,,"6/64 Marine Parade, Southport QLD 4215 ",,-27.9650695,153.4148231,4215,Australia,Queensland,"City of Gold Coast",Southport,,,,
https://www.avob.org.au/certified-businesses,"Azguard Security",448291343,joseph@azguardsecurity.com.au,https://www.azguardsecurity.com.au/,Y,azguardsecurity.com.au,,,,,,,,,,,,,,,,"Shed 9, 20 Grandlee Drive 
Wendouree, VIC 3355",,-37.5368729,143.8149235,3355,Australia,Victoria,"City of Ballarat",Wendouree,,,,
https://www.avob.org.au/certified-businesses,"BOUW Range and Training Area Subject Matter Experts","449 834 217",admin@bouw.com.au,http://www.bouw.com.au/,Y,bouw.com.au,https://www.linkedin.com/company/apiprojects/,https://www.instagram.com/BOUWConsulting/?fbclid=IwAR3DEzWTPFRu6qdOU7RJANzb5ogTUm4QUMOezXMcUfWfsKGb9YkqKDZm5vE,https://www.facebook.com/BOUWConsultants/,,,,https://www.youtube.com/channel/UCG8nVwHQKcQffJlHGpa7dOQ?fbclid=IwAR2EEsfmlEvTZwSE0Ds73vQUP9EhZKxQ8V_Mwk6yy12BXllH3CUBReFOf4E,,,,,,,,,"Suite 6 52 High Street, Toowong, QLD 4066",,-27.4868788,152.9916433,4066,Australia,Queensland,"Brisbane City",Toowong,,,,
https://www.avob.org.au/certified-businesses,"Bailey Abbott Group",1300885788,,https://baileyabbott.com.au/,Y,,https://au.linkedin.com/company/bailey-abbott,,,,,,,,,,,,,,,"Level 2, 136 Greenhill Road
Unley SA 5061",,-34.9414312,138.605759,5061,Australia,"South Australia","City of Unley",Unley,,,,
https://www.avob.org.au/certified-businesses,"Bay Islands Security",,,https://bayislandssecurity.com/,N,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Bellco Homes",,,https://bellcohomes.net/,N,,,,https://www.facebook.com/people/Bellco-Homes/100064098091237/,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Biorg Pty Ltd",1300124674,info@biorg.com.au,http://biorg.com.au/,Y,biorg.com.au,https://www.linkedin.com/company/biorg-pty-ltd/,,,,,,,,,,,,,,,"Adelaide, South Australia",,-34.9284989,138.6007456,,Australia,"South Australia",,,,,,
https://www.avob.org.au/certified-businesses,"Blackthorne Group",,,https://blackthorne.net.au/,Y,,https://www.linkedin.com/company/blackthorne-group/,,,https://twitter.com/BGCoPtyLtd,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Bluerydge,,,https://www.bluerydge.com/,Y,,https://www.linkedin.com/company/bluerydge,,,https://twitter.com/bluerydge,,,https://www.youtube.com/watch?v=FMVccBiybl4,,,,,,,,,"9/26 Ipswich Street, Fyshwick ACT Australia 2609",,-35.3250254,149.1678343,2609,Australia,"Australian Capital Territory",,Fyshwick,,,,
https://www.avob.org.au/certified-businesses,BosTECK,61432018247,info@bosteck.com.au,https://bosteck.com.au/,Y,bosteck.com.au,https://www.linkedin.com/company/23735587/admin/,,,,,,,,,,,,,,," Level 10, 95 North Quay, Brisbane City Queensland 4000, Australia",,-27.4695439,153.0208975,4000,Australia,Queensland,"Brisbane City","Brisbane City",,,,
https://www.avob.org.au/certified-businesses,"Broken Hearts Barbershop",255150594,brokenheartsbarbershop@yahoo.com,http://www.brokenheartsbarbershop.com.au/,Y,yahoo.com,,https://www.instagram.com/broken_hearts_barbershop/,https://www.facebook.com/brokenheartsbarbershop,,,,,,,,,,,,,"1/122 William Street, Port Macquarie 2444",,-31.4314836,152.9078932,2444,Australia,"New South Wales","Port Macquarie-Hastings Council","Port Macquarie",,,,
https://www.avob.org.au/certified-businesses,"Business Risk",,,http://businessrisk.com/,Y,,https://www.linkedin.com/in/ian-stewart-705292184/,,,,,,,,,,,,,,,"433 Morphett St Adelaide SA 5000",,-34.9343365,138.5940094,5000,Australia,"South Australia","Adelaide City Council",Adelaide,,,,
https://www.avob.org.au/certified-businesses,"C3 Systems","0438 155 553",wadsworth@C3Systems.com.au,http://www.c3systems.com.au/,Y,C3Systems.com.au,,,,,,,,,,,,,,,,"3/1 Sawmill Cct, Hume ACT 2620",,-35.3987048,149.1573729,2620,Australia,"Australian Capital Territory",,Hume,,,,
https://www.avob.org.au/certified-businesses,"Cardiac Mentors",,,https://www.cardiacmentors.com/,Y,,,,https://www.facebook.com/profile.php?id=100090652593855,,,,,,,,,,,,,"Ducats road, Tallebudgera, 4228 Queensland",,-28.1706233,153.4067661,4228,Australia,Queensland,"City of Gold Coast",Tallebudgera,,,,
https://www.avob.org.au/certified-businesses,"Castle Solar","0498 945 713",admin@castlesolar.com.au,https://castlesolar.com.au/,Y,castlesolar.com.au,,https://www.instagram.com/castlesolar/,https://www.facebook.com/castlesolar,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,Caulicooler,,caulicooler@gmail.com,https://caulicooler.com/,Y,gmail.com,,http://instagram.com/caulicooler,https://facebook.com/caulicooler,http://www.twitter.com/caulicooler,,https://tiktok.com/@caulicooler,https://www.youtube.com/caulicooler,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Clements Medical",747785614,receptiontc@clementsmedical.com.au,https://www.clementsmedical.com.au/,Y,clementsmedical.com.au,,,https://www.facebook.com/australianveteranownedbusiness/,,,,,,,,,,,,,"City Arcade, Shop 11a & b
383 Flinders Street Townsville",,-19.2607218,146.8159297,4810,Australia,Queensland,"Townsville City","Townsville City",,,,
https://www.avob.org.au/certified-businesses,Coherics,61(08)74445073,contact@coherics.com.au,https://www.coherics.com.au/,Y,coherics.com.au,https://linkedin.com/company/coherics,,,https://twitter.com/coherics,,,,,,,,,,,,"  217 Flinders Street 
 Adelaide SA 5000",,-34.9085119,138.6054369,5000,Australia,"South Australia","Adelaide City Council",Adelaide,,,,
https://www.avob.org.au/certified-businesses,"Commando Steve",,,https://bio.site/commandosteve,Y,,,https://www.instagram.com/commandosteve,https://www.facebook.com/SteveWillis01,https://twitter.com/commandosteve,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Complete Business Online",,,https://www.cbo.me/,Y,,https://www.linkedin.com/company/platformos/,https://www.instagram.com/cbo.me/,https://www.facebook.com/cbodigital,https://twitter.com/platformOS,,,https://www.youtube.com/@PlatformOS,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Complete Management Systems",,filler@godaddy.com,https://cmswa.com.au/,Y,godaddy.com,https://www.linkedin.com/in/craig-howell-0210b325,,,,,,,,,,,,,,," Edgewater Western Australia 6027, Australia",,-31.763626,115.7742187,6027,Australia,"Western Australia","City of Joondalup",Edgewater,,,,
https://www.avob.org.au/certified-businesses,Connect3i,,info@connect3i.com.au,http://www.connect3i.com.au/,Y,connect3i.com.au,https://www.linkedin.com/in/james-hall-2488b931/,,,https://twitter.com/connect3i,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Conscia Pty Ltd",1300-128-705,,http://www.conscia.com.au/,Y,,https://www.linkedin.com/company/conscia-pty-ltd/,,,,,,,,,,,,,,,"Level 3, 55 Wentworth Avenue, Kingston ACT 2604",,-35.3171865,149.1465856,2604,Australia,"Australian Capital Territory",,Kingston,,,,
https://www.avob.org.au/certified-businesses,"Core Security Group",863368080,OPERATIONS@CORESECURITY.COM.AU,https://coresecurity.com.au/,Y,CORESECURITY.COM.AU,https://www.linkedin.com/company/core-security-group-pty-ltd/?viewAsMember=true,https://www.instagram.com/core_security_australia/,https://www.facebook.com/coresectraining/,,,,,,,,,,,,,"113 Belmont Ave, Belmont 6104",,-31.9592276,115.9263083,6104,Australia,"Western Australia","City of Belmont",Belmont,,,,
https://www.avob.org.au/certified-businesses,"Core Security Training",0863368080,admin@coresecurity.wa.edu.au,https://coresecurity.wa.edu.au/,Y,coresecurity.wa.edu.au,,https://www.instagram.com/core_security_training/,https://www.facebook.com/coresectraining,,,,https://www.youtube.com/channel/UCqGw1ZiqGQIO4pM3b8njZ2A,,,,,,,,,"113 Belmont Ave, Belmont 6104",,-31.9592276,115.9263083,6104,Australia,"Western Australia","City of Belmont",Belmont,,,,
https://www.avob.org.au/certified-businesses,"Cryptic Conditioning",,crypticconditioning@gmail.com,https://crypticconditioning.com.au/,Y,gmail.com,,https://www.instagram.com/crypticconditioning/,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"DEWC Services",,,https://www.dewc.com/,Y,,,,,,,,https://www.youtube.com/@dewcservices,,,,,,,,,"
 50 Mawson Lakes Boulevard, Mawson Lakes SA 5095",,-34.8139226,138.6206744,5095,Australia,"South Australia","City of Salisbury",Pooraka,,,,
https://www.avob.org.au/certified-businesses,"Defence Finance Pty Ltd","1300 47 60 20",,https://defencefinance.com.au/,Y,,,,https://facebook.com/defencefinance,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Dive Repairs",,,http://www.diverepairs.com.au/,N,,,http://instagram.com/diverepairs,https://www.facebook.com/DiveRepairs,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"ECLIPS Pty Ltd",,info@eclips.engineeringEnable,https://eclips.engineering/,Y,eclips.engineeringEnable,https://www.linkedin.com/company/eclips-engineering/,https://www.instagram.com/eclips.engineering/,https://www.facebook.com/ECLIPS.engineering/,https://twitter.com/ECLIPS_Eng,,,https://www.youtube.com/@ECLIPS_Eng,,,,,,,,,"17 Isa Street
 Fyshwick ACT 2609",,-35.3266892,149.1718122,2609,Australia,"Australian Capital Territory",,Fyshwick,,,,
https://www.avob.org.au/certified-businesses,"EJ Medical",438738995,sam@ejmedical.com.au,http://www.ejmedical.com.au/,Y,ejmedical.com.au,https://www.linkedin.com/in/samantha-kershaw-b2109113a/,https://www.instagram.com/ej_medical/,https://www.facebook.com/EJ-Medical-103433385582429,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"EPE Trusted to Protect","7 3308 9300",sales@epequip.com,https://www.epequip.com,Y,epequip.com,https://www.linkedin.com/company/explosive-protective-equipment,,https://www.facebook.com/ExplosiveProtectiveEquipment,https://twitter.com/epequip,,,https://www.youtube.com/watch?v=XHmbQa-M0To,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"EZE-FLOW Plumbing","0439 025 458",info@eze-flowplumbing.com.au,http://www.eze-flowplumbing.com.au/,Y,eze-flowplumbing.com.au,,https://www.instagram.com/p/CuYH3W2NC36/,https://www.facebook.com/ezeflowplumbing,,,,https://www.youtube.com/channel/UCBzfAapSakoLy4IkJuZ0ycw,,,,,,,,,"Call Us Now 0439 025 458",,-25.274398,133.775136,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,EdifyConnect,,joe.piasecki@edifyconnect.com.au,https://edifyconnect.com.au/,Y,edifyconnect.com.au,https://www.linkedin.com/company/edifyconnect/?viewAsMember=true,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Effective People",1300946471,,http://www.effectivepeople.com.au/,Y,,https://au.linkedin.com/company/effective-people-pty-ltd,https://www.instagram.com/effectivepeople.com.au/,https://www.facebook.com/EffectivePeopleAU/,,,,,,,,,,,,,"SUITE 5, 18 NAPIER CLOSE, DEAKIN ACT 2600",,-35.322213,149.0963614,2600,Australia,"Australian Capital Territory",,Deakin,,,,
https://www.avob.org.au/certified-businesses,Eltcon,382017125,INFO@ELTCON.COM.AU,https://eltcon.com.au/,Y,ELTCON.COM.AU,,https://www.instagram.com/eltcon/,https://www.facebook.com/profile.php?id=100091061341508,,,,,,,,,,,,,"19/19 Cornhill Street, Upper Ferntree Gully VIC, Australia",,-37.8942471,145.2957859,3156,Australia,Victoria,"City of Knox","Ferntree Gully",,,,
https://www.avob.org.au/certified-businesses,"Emergency Australia",1300857918,Contact@emergencyaustralia.com.au,http://www.emergencyaustralia.com.au/,Y,emergencyaustralia.com.au,//au.linkedin.com/school/emergency-australia/,//www.instagram.com/emergencyaustralia/,//www.facebook.com/emergencyaustralia,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Empire Executive Protection",1800008004,sevice@empireprotection.au,https://www.empireprotection.com.au/,Y,empireprotection.au,http://www.linkedin.com/company/empire-protection,https://www.instagram.com/empire.protection/?hl=en,http://www.facebook.com/empireprotectionptyltd,,,,https://www.youtube.com/@empireinstitute7689,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Empowered Learning",,infoqld@empoweredlearning.com,http://www.empoweredlearning.com/,Y,empoweredlearning.com,,,,,,,,,,,,,,,,"
 15 Discovery Drive, North Lakes QLD 4509",,-27.2392617,153.0230821,4509,Australia,Queensland,"Moreton Bay Region","North Lakes",,,,
https://www.avob.org.au/certified-businesses,"Envy - Lawn | Garden | Legend",744541816,info@envy-inc.com,https://envy-inc.com/,Y,envy-inc.com,,https://www.instagram.com/envy.lawn_garden_legend,https://www.facebook.com/EnvyLGL,,,,,,,,,,,,,"1/336 Ingham Road, Garbutt, QLD 4814",,-19.2650675,146.7710051,4814,Australia,Queensland,"Townsville City",Garbutt,"Monday - Closed
Tuesday - 8am - 5pm
Wednesday - 8am - 5pm
Thursday - 8am - 5pm
Friday - 8am - 5pm
Saturday - 8am - 3pm
Sunday - 9am - 12pm",,,
https://www.avob.org.au/certified-businesses,"Envy Aesthetics","0405 502 474",info@envyaesthetics.com.au,http://www.envyaesthetics.com.au/,Y,envyaesthetics.com.au,,https://www.instagram.com/envyaesthetics_/,https://www.facebook.com/envyaestheticsnorthlakes,,,,,,,,,,,,,"Shop 10 Bluewater Square, Sutton Street, Redcliffe, QLD, 4020",,-27.2300489,153.1146715,4020,Australia,Queensland,"Moreton Bay Region",Redcliffe,,,,
https://www.avob.org.au/certified-businesses,"Etch Me","0423 080 091",,https://www.etchme.com.au/,Y,,,https://www.instagram.com/etchmeau/,https://www.facebook.com/EtchMeAU,https://twitter.com/etchmeau,,,https://www.youtube.com/channel/UCkASj4GkaNc5AdItPhdt34g,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Eva's Ridge Enterprises",433397086,filler@godaddy.com,https://evasridgeenterprises.com.au/,Y,godaddy.com,,,,,,,,,,,,,,,," PO Box 42, Captains Flat, NSW, 2623",,-35.576588,149.4490642,2623,Australia,"New South Wales","Queanbeyan–Palerang Regional Council","Captains Flat","Monday - Friday: 9am - 5pm
Saturday - Sunday: Closed",,,
https://www.avob.org.au/certified-businesses,"Exas Group",,,https://www.exasgroup.com.au/,Y,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Executive Risk Solutions",1300233732,sales@executiverisksolutions.com.au,http://www.executiverisksolutions.com.au/,Y,executiverisksolutions.com.au,https://www.linkedin.com/company/executive-risk-solutions/,,,https://twitter.com/ERS_Aus,,,https://www.youtube.com/channel/UCFLDV3Dvfy5mD0TWqRgehvw,,,,,,,,,"Unit 1 / 7 Kintail Road, Applecross WA 6153",,-32.0115312,115.8494499,6153,Australia,"Western Australia","City of Melville",Applecross,,,,
https://www.avob.org.au/certified-businesses,"Extra Specialists","416 112 279",info@extraspecialists.com,https://www.extraspecialists.com,Y,extraspecialists.com,,https://www.instagram.com/extra_specialists/,https://www.facebook.com/extraspecialists,,,,,,,,,,,,,"P.O. Box 7068, East Brisbane, QLD 4169",,-27.4806276,153.0412496,4169,Australia,Queensland,"Brisbane City","Kangaroo Point",,,,
https://www.avob.org.au/certified-businesses,Firevolt,1300533294,service@firevolt.com.au,http://www.firevolt.com.au,Y,firevolt.com.au,https://www.linkedin.com/company/firevolt/,https://www.instagram.com/firevolt._,https://www.facebook.com/people/Firevolt/100086488210335/,,,,,,,,,,,,,"13 Selina Ct Marsden QLD 4132",,-27.6691532,153.085939,4132,Australia,Queensland,"Logan City",Marsden,,,,
https://www.avob.org.au/certified-businesses,"First Strike Consultancy",,,,,,,https://www.instagram.com/first_strike_consultancy/,https://www.facebook.com/firststrikeconsultancy,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"GSDN Tech Programs",,contact@gsdntp.com.au,https://www.gsdntp.com.au/,Y,gsdntp.com.au,http://linkedin.com/company/gsdn-tech-programs,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Gascoyne Gateway",,,http://www.gascoynegateway.com.au/,Y,,https://www.linkedin.com/company/gascoyne-gateway-limited/,,https://www.facebook.com/GascoyneGateway,https://twitter.com/GascoyneGateway,,,,,,,,,,,,,,,,,Australia,,,,,,,
https://www.avob.org.au/certified-businesses,"Get Commando Fit",,gcf@commandosteve.com,http://www.getcommandofit.com.au/,Y,commandosteve.com,,http://instagram.com/getcommandofit,https://www.facebook.com/getcommandofit,https://twitter.com/getcommandofit,,,,,,,,,,,,"
  1 Capital Place, Rouse Hill NSW 2155",,-33.6734041,150.9130315,2155,Australia,"New South Wales","The Hills Shire","Rouse Hill",,,,
https://www.avob.org.au/certified-businesses,Gibborim,,,,,,,,,,,,,,,,,,,,,,,,,,Australia,,,,,,,
